HANK|Hank's Mobile Home Service
OLIV|Oliver
EVAS|Evanston Coach Co.
DCCS|Deep South Sales Co.Valdosta, Georgia
EVRY|Everybody's Motor Car Mfg.
GLOM|Globemaster Mobile Homes
ROAD|Road Motor Home
THGH|The Highland GroupBeachwood, OH; utility trailers
ALAN|Allen Camper Mfg. Co., Inc.
VATC|Van Tech
AGDC|Aragon Distributing Co., Inc.
MOND|Mondial
EMPG|Empire Generator Corp.
PLTM|PLATINUM MANUFACTURING LLC; OKLAHOMA CITY, OK
CREQ|Crescent Trailers, Inc.
HIAA|Hiawatha Mobile Homes
MWMC|M & W Mfg. Co.
ROSE|Rosemont Mobile HomeDiv. DeRose Industries
GERR|Forest ParkMfd. by Gerring Industries, Inc.
DAYS|Day's DrydockNorth Webster, IN; trailers.
VERS|Versatile Manufacturing Co.Div. Versatile Cornat Corp., KansasCity, Missouri
MOSK|Moskovitch
SCOM|Scotsman Mfg. Co.
FIRT|Air BuoyBoat trailers--mfd. by Firestone Tire &bber Products
JRMC|J & R MANUFACTURING CO., LLC; TRINITY AL.
CHAI|Chaika
CARM|Carma Mfg. Co.
HEAT|Heathkit
WTMI|WTM, INC.; HALEYVILLE, AL
SIRC|SUN INTERNATIONAL RACING CORPORATION; CALIFORNIA
INMN|INMAN TRAILERS; INMAN, KS
SIEA|Silver Eagle Travel Trailer
MOBW|Mobile Unit Mfg., Inc.
CHPL|Chaperalle Horse Trailer
CAUL|Caulkins Boat Trailer
STTR|Star Trans
SUPR|Superior Trailer WorksLos Angeles, California
PERM|Perma Tent Camper
PEDD|Peddlers Choice
ENGN|(Generic Code--for use only whenmanufacturer is not listed)
TRBO|Trail Boss
LORK|Lorak, Inc.
MERI|Merritt Equipment Co.Portland, Oregon
MDST|Mid States Camping Trailer
SWIN|Swinger
OPED|BolensMfd. by Outdoor Power Equipment Div.,FMC
JAY|Jayco, Inc.
MKMH|MK 5-1400 Motor Home
ARPT|AMERICAN TRANSPORTATION; BUS
FLMR|FIRST LINE REFINISHING; CORINTH, NY
CHOC|Chrysler Outboard CorporationHartford, WI
CLMC|Clemco Industries
REDC|Red Cat Motors
MAGA|Magna American Corp.
PRMC|PREMCO PRODUCTS, INC.; LA VERNE, CA; TRIPLE L TRIALERS
GIGI|GIGI Industries, Inc.Motor homes
ARMS|Armstrong Siddeley
HRRM|HARRIMAN SALES, INC.; DEKALB JCT, NEW YORK
CLCO|Calico TrailersQuitman, Arkansas
HERC|Hercules
RUTT|Rutt
MORN|Morgan Trailer Mfg. CoMorgantown, Pennsylvania
SMOK|Smokey Trailer
NOVB|Nova Bus
WTWI|Circle J Stock TrailerMfd. by Western World Inc., previouslyknown as Western Trailers Works, Inc.
SUBL|Sun Blazer Travel Trailer
BFOS|B.FOSTER & COMPANY, INC.; WAYNESBORO,PA
LARS|Larsen Lapline Trailer
TRAK|Trailorama
MERC|MercurySee Mercury Marine
DARV|Darvon Double Trailer
LONE|CrestlaneMfd. by Lonergan Corp.
TARG|Target Coach Mfg. Co.Div. Central Builders Supply
EZUT|E-Z Utility TrailerMfd. by Dutchie, Leola, Pennsylvania
VICT|Victoria
NFLY|New Flyer
BEEM|Beemer Trailer Mfg. & Sales
GISN|Gilson
PFAP|Precision Fire Apparatus
COPP|Copperstate Coach Co.
ALSE|All Seasons Motor Home
IHTM|IRON HORSE TRAILER MANUFACTURING; TEXAS
LACR|La Crosse
WALR|Walker Mobile Homes
LNPD|LAND PRIDE FARM & GARDENING EQUIPMENT; MOWERS, ETC.
KELL|C.C. Kelley & Son
MBWI|M-B-W, Inc.
MOUT|Mountain Manufacturing Co., Inc.
HOND|Honda
BGDG|BIG DOG CUSTOM MOTORCYCLES, INC.
LEAF|Lea-Francis
MONB|Monarch Boat Co.Camper Division
PORK|Porta-Kamp Mfg.
MOCC|Mobley Metal Works
MELA|Melmar Motor Home
ANDI|Anderson Mobile Homes Mfg. Co.
HOUH|House of Harmony, Inc.
SEMN|Seminole Boat Trailer
JOEW|Joe's Welding ServiceSalem, Illinois
MAUM|MAUER MANUFACTURER, INC.; IOWA, TRAILERS
AZMF|A-Z MANUFACTURING; MADERA, CA
VIVA|Viva Motor Home
HRTR|Herter
MARP|Marathon Homes Corp.Elkhart, Indiana
SNDP|SANDPIPER
STCR|Steelcraft Log Trailer
FUNL|Funliner Mfg. Co.
NORO|North American Shipbuilding
BEAC|Beachcomber Industries Ltd.Morden, Manitoba
MALR|Mallard
HLWD|Hellwood Trailer
CTSI|CONSTRUCTION TRAILER SPECIALISTS, INC.; SIKESTON, MO
FOOT|Foot Hill Horse Trailer
BYMW|BOYDSTUN METAL WORKS, INC.PORTLAND, OREGON
KERR|JOHN KERR MANUFACTURING, CO.
WINE|Windward Enterprises
ARSC|Ascort
BKHM|BECKHAM TRAILERS, INC.; WICHITA , KANSAS
MOBX|Mobilemanor, Inc.
GARD|Gardner, Inc.Mfrs. travel trailers--Bristol, Indiana
FOSJ|Fost Joe Dog
JEHM|JEHM POWERSPORTS; MOTOR SCOOTERS, MOTORCYCLES, ATVS, ETC.
LORA|Lorain Div.Div. of Koehring Co.
WARH|Warhawk Mfg. Co.
ALWY|Alloway Mfg. Co., Inc.
TMMI|T & M MANUFACTURING, INC.; PRINCETON, ONTARIO CANADA
AMTR|American Tractor Equipment Corp.
KIMI|King Midget
DODD|Dodd Mfg. Co., Inc.
GENF|General Coach of FloridaDiv. of Divco-Wayne Industries
TMCI|TMC Inc.Poskin, WI; mfg. pontoon trailers
HUML|Hummel
BUSH|Bushcraft Trailer
LAWC|L. A. Woods Co., Inc.Lawrenceville, Illinois
VERA|Versatile Power Corp.Grantsburg, Wisconsin
DIAT|Diamond T
HYST|Hyster Co.
LNWF|LONE WOLFE
STAS|Star Fire, Inc.
TESI|Testi
ITNL|International Truck & Engine Corp.
LEM|Lem
WILK|WILKENS MANUFACTURING, INC.; STOCKTON, KANSAS
NEGR|Harvard (model of Negrini)
HARN|Harnischfegar Corp.Subsidiary of Harnischfeger P&H
INGR|Ingram Manufacturing Co.
SELY|Selby Mfg. Co.Nicollet, Minnesota
MOBP|Mobile of Marysville
FARG|Fargo
SKTM|Skyteam Corp., Ltd.
BIRD|Bird
FALL|FallsRiding lawn mower
PARO|Pace Arrow
NHGT|New Heights, LLC
WISD|Wise Welding, Inc.
HINT|Hinomoto Tractor Sales USA, Inc.Houston, Texas
USAF|U.S. AIRFORCE VEHICLE; MAKE IS UNKNOWN
MILA|Millan Flatdeck
FOUR|Four Seasons Travel Trailer
HOLN|Holstein Mfg., Inc.Holstein, Iowa
TTIN|Titan Trailers, Inc.
GRLK|Great Lake
WLWE|Wells Western Trailers; Also see Western Recreation Mfg., Inc.
ATAS|Atlas
JPTR|Jupiter
PINE|Pines Trailer CorpChicago, Illinios
WILY|Wil-Trail Corp.
SOIL|Soil Mover Mfd. Div.
GEEN|General Engines Co., Inc.Throfare, New Jersey
LIOL|Lional Enterprises, Inc.
EAST|Easton Car & Construction
WAGM|Wagon Master Trailer
NORV|NorthlandMagline, Inc.
TITN|TITAN MOTORCYCLE
ARMT|American Road Trailer Camper
RELT|Realite Trailer
FECH|FECHTNER TRAILERS, ELBOW LAKE, MN
NODE|Hauler-TrailerMfd. by Nodine Mfg.
GEN|General Coach Works of CanadaDiv. of Divco-Wayne Industries
GAST|Gast Manufacturing Co.
WPAR|Woodland Park, Inc.Middleberry, Iowa
KONK|Kon Kwest Mfg.
CRMT|CAR MATE TRAILERS; LEEPER, PENNSYLVANIA
WESG|Westgo Industries, Inc.
BADG|Badger Trailer Co.
JOES|Joe's Custom Boat Trailer
SWIT|C.M.Cub (mfd. by SWI Tong Corp.,imported by Convenience Machines)
WYFR|Wy Frame Corp.Elkhart, Indiana
CUSM|Custom Trailers, Inc.Springfield, Missouri
STAW|Star Meteor FloridaDiv. of Divco-Wayne Industries
AQUT|Aqualand TrailersDiv. Mid-Atlantic Metal Distributors
PEEL|Peel
BANT|BantamDiv. of Koehring Co., Waverly, Iowa
EHMC|EHM Mfg. Co.
WHIT|White Motor Corp.
MTD|Lawn FliteMfd. by MTD Products, Inc.
PAUG|Paughco, Inc.Carson City, NV
SEAM|Seal MateDiv. of Tateco, Inc.
CONN|Connaught
SPRA|Sprayline Two Wheel Trailer
REED|Reed Enterprises, Inc.
ENRT|En Route, Inc.Elkhart, Indiana
WAYP|WAYNE METAL PRODUCTS;MARKLE,INDIANA
SNTE|SANTEE INDUSTRIES SYLMAR, CA
KMSR|Kamasura (U.S.A.)
CROR|Crossroads
ITLR|INDIANA TRAILER MANUFACTURING
EZAC|E.Z.A. Mfg. Co.
GDAN|Great Dane Trailers, Inc.Savannah, Georgia
PITT|Pittsburgh Forging Co., Farm ToolsDiv.
CANA|Can-Am
PACE|Pacemaker
TROQ|Trophy Travel Trailer
AMRD|AMRAD PRODUCTS & SUPPLY (SNOWMOBILE & UTILITY TRAILERS)
EVES|Eversman Mfg. Co.
DAIH|Daihatsu
GRZL|Grizzly Corp.
LIFM|Liftmaster, Inc.
DESO|DeSoto
BRIC|Bricklin
CWCF|CWC Feather-Lite Mfg. Co.El Reno, Oklahoma
RUII|Rush Industries, Inc.Elkhart, Indiana
SCEN|Scenic Campers Co.
BENL|Benlo Co.
MIDQ|Mid-Equipment Corp.
WSTN|Western (NEV) Neighborhood Electric Vehicles
MDTR|M-D Trailer Co.Fort Worth, Texas
ORCO|Orcon Incustries
GSCR|GARDEN STATE CHASSIS REMANUFACTURING, INC
WASP|Wasp
USTS|USTS MANUFACTURING. INC; CANTON, OHIO
TREC|Trevco Enterprises
INDI|Indiana
OMAH|Omaha Standard Flatbed Trailer
LOMC|Lomac Boat Trailer
USN|U.S. NAVY; MAKE IS UNKNOWN
COMI|Competitive Boat Trailer
GOLM|Golden West Mobile Homes
DECA|Decamp Homes, Inc.
BABC|Babcock's Mobile Home Mfg. Co.
KORY|Kory Farm Equipment Div.
PORB|Portable Elevator Mfg. Div.,Dynamics Corp. of America
DENN|Dennison Utility Trailer
BINK|Binkley Co., The
MNTG|Montgomery, Bill
CREL|Corbin Electric
HAFL|Haflinger
WWEK|Westerwalder EisenwerkWest Germany
COCH|Cochran Western Corp.Subsidiary of Western Gear Corp.
MICA|Michalke Mfg. Corp.
AURA|Auranthetic Charger
MICC|Micro Concept Cars
WRIG|Hunter's DreamMfd. by Wright Industries, Inc.
MRQM|Marquez Mfg., Ltd.Sunnyside, Washington
BALD|Baldwin Enterprises
TIDE|Tide Craft, Inc.
ROYH|Roycraft Coach Co.
NOTH|Nothsway Tandem Trailer
MERW|Merhow Industries
ROAG|Roadrunner Mfg. Corp.
TRBL|Trailblazer Trailer
MOBG|Mobile Engineering Co.
CRAM|Craftmade Homes, Inc.
MIDC|Mid-Cal Forklift, Inc.
MULL|Muller Machinery Co.Metuchen, New Jersey
FRRV|FOREST RIVER, INC.; GOSHEN, INDIANA TRAILERS
VALA|Valiant Mobile Homes
MJMT|M.J.M. Trailer Mfg., Inc.
PANN|Pannonia
ALMA|Alma
RIVU|River Run
PNTA|Panterra
SOUT|Southlane Horse Trailer
COUB|COUNTRY BLACKSMITH LLC
DEKC|Dekco Mobile Mfg.Menahga, Minnesota
AREC|American Road EquipmentOmaha, Nebraska
TRYC|Tryco Mfg. Co., Inc.Decatur, Illinois
INME|Intermeccanica
NECK|Neckar
ELMA|Ellis Mfg. Co., Inc.
ARTH|Artcraft Mobile Homes Mfg. Co.
BOWN|Bowen Mobile Homes, Inc.Mfd. by Bowen Mobile Homes, Inc.
BBW|BOURGET'S BIKE WORKS
SPHL|SPORT HAULER BY SPORT CHASSIS AT FREIGHTRLINER IN TULSA, OK___MAKER OF SPORT HAULER TRUCK & TRAILER
EEZY|EE-ZY Trailer Co.
ITOM|Itom
MAZD|Mazda
FARK|Farm King, Ltd., (Canada)
ADVE|Adventure Wheels Motor Home
ROOS|ROOSE MANUFACTURING; PELLA, IA
HOLL|Holland Trailers
DARB|Darby Industries
CALC|Calcinator
WARI|WARRIOR TRAILERS, ONTARIO, CA
ATV|All Terrain Vehicle (for furtherexplanation--see OperatingManual, Part 1, Section 2.)
CROH|Cross Hill Mobile Homes
LD|L & D TRAILERS INCORPORATED; SIKESTON,MO
ULTM|ULTIMA MOTORCYCLE
SPRI|Sprite
TAIL|Tailor Maid Industries
NORC|Norcal Boat Trailer
SMWD|SmallwoodCounty Line Co.
HILI|Hillco, Inc.
KIEF|Kiefer Built, Inc.Kanawha, Iowa
SATO|Satoh Japanese Tractor
MTMV|MIGHTY MOVER TRAILERS, INC; CALIFORNIA
FNM|FNM
LOVB|Lovebug Travel Trailer
VENG|Vengeance Motorcycle; Div. of Vengeance Performance Products, LLC
DAIN|D & A Vehicles, Inc.
VICN|Vicon Farm Machinery, Inc.
SOLO|Solo Motors, Inc.
CAST|Castle Enterprises, Inc.
HUPM|Hupmobile
KAWK|Kawasaki (Japan)
DRGL|Draglite Trailer
ANDS|ANDERSON MANUFACTURING; CAMILLA, GA
MAVE|Maverick Mobile Home
WILA|Willmar ManufacturingWillmar, Minnesota
VKNG|Viking Snowmobiles, Inc.Twin Valley, MN
CMWC|CMWC Trailer Co., Inc.
TACR|Tracer Horse Trailer
FURA|Furatell IndustriesBruce, Wisconsin
HOUE|Houle Industries, Inc.
TYEC|The Tye Co., Inc.
PARK|Park Lane Mobile Homes
WART|Wartburg
AGRO|Agrolina SAMexicali, Baha, CA; trailers
VCTY|Victory Motorcycles
MYCO|Myco Industries
AVAC|Avalair Corp.
FIVE|Five Star Engineering, Inc.
LERY|Le Roi Div.Dresser Ind., Inc., Sidney, Ohio
OMEG|Omega (Italian)
BUDG|Budger Mfg. Co.
CHAE|Challenger Homes, Inc.Columbia, Tennessee
CARI|Caribou Craft Pickup Camper & TrailerMfg. Co.
KDMA|K-D Mfg. Co.
SULL|Sullair Corp.Michigan City, Indiana
AAA|AAA Mobile Home Mfg. Co.
AMED|American Coach Co.Div. Detroiter Homes
DAWS|DAWSON ENTERPRISES; ELKHART, IN
ICL|ICL Cargo Trailer
SPRO|Sprout, Waldron & Co., Inc.
SIN|Singer
MATR|Matrette
ODYS|Odyssey Trailer Co.
PGSS|PEAGUSAS
BARE|Barrett Trailers, Inc.Oklahoma City, Oklahoma--(See Circle BLivestock Trailer)
WILZ|Wilray ManufacturingFt. Benton, Montana
TOMO|TOMOS/TOMAS; BULLET, SPRINT & OTHER MODELS
AMAU|American Augers, Inc.
MRS|M-R-S Manufacturing Co.
TIFF|TIFFIN MOTORHOMES, INC; RED BAY, ALABAMA; ALLEGRO, PHAETON, ZEPHER MODELS
CAGI|Cagiva
WSTX|WES-TEX MANUFACTURING, INC.; LUBBOCK, TX
SNOJ|Sabre JetSee Sno*Jet, Inc.
CONL|Connell Industries, Inc.Phil Campbell, Alabama
GENI|GENIE CONSTRUCTION EQUIPMENT; AERIAL,SCISSOR LIFTS ETC.
CSHM|Cushman
APRI|APRILIA MOTORCYCLES
MSFI|Massey-Ferguson, Inc.Des Moines, IA
BUHL|Buhl Machine Works
PYLE|Pyle Haul-It-All Flatbed
TENA|Tennant Co.
VEAM|Vehiculos Automares Mexacano S. A.De C. V. (Mexican manufacturer)
TRUC|Truco
BIGI|Big Well Industries
CHFB|CHEROKEE FABRICATION, INC.; OCALA, FLORIDA
CREX|Cable Crane and Excavator Div.FMC Corp.
FIAL|Fiat-Allis Construction Machinery, Inc.
TLTM|TRAILERMAN TRAILERS,INC/INLOW CUSTOM TRAILERS; LOUISIANA, MISSOURI
BALL|Ballien Mfg. Co.
BWAY|BETTER-WAY PRODUCTS, INC; INDIANA (BISSON)
FRAK|Franklin Homes, Inc.Russellville, Alabama
MADD|Madden TrailerAshdown, Arkansas
SERR|Scotty SportsmanMfd. by Serro Travel Trailer Co.
IMPB|I. M. P. (U.S.)
CHRO|Chromalloy American Corp., FarmSystems Division
BORG|Borgward
TRIB|Triple B Mfg. Co., Inc.Mascoutah, Illinois
ALAD|Aladdin Trailer Co.
INLA|Inland Equipment Corp.St. Charles, Illinois
STON|Stoner Trail
CITR|Citroen
HAWT|Hawthorne
WEND|Wendax
SPEN|Spen & Co.
MORM|Morgan Mobile, Inc.
TWIL|Twilight Coach Mfg.
FORI|Forest City Industries, Inc.
PEMB|PEMBERTON FABRICATORS, INC.; RANCOCAS, NJ
MPC|MPC Cruiser Camper Trailer
PROT|Pro-Trail, Inc.Nashville, Tennessee
CARH|Cardinal Homes, Inc.
DOON|Doonan Trailer Corp.Great Bend, Kansas
BELA|Bel-Aire Campers or Coaches
YUCH|Yuchi Mobile Homes
OVRL|Over-Lowe Co.
ANDH|Anderson Coach Co.
SNAT|Snatcher Trailer CompanyBettendorf, Louisiana
SELR|Sellers Trailer
LEVC|Levco Manufacturers, Inc.
PHEL|Phelan Mfg. Co.Nashville, Tennessee
TERX|Terex Div.Euclid & Terex products
PARP|Park Trailer Corp.
GOLI|Goliath
MAHI|MAHINDRA; TOMBALL,TX;MAKER OF VARIOUS SIZES TRACTORS & OTHER FARM/GARDEN EQUIPMENT
EMPR|Empress Industries
SCHA|Schantz & Sons, Inc.Marine, Illinois
ARNT|Arndt TrailersHorse trailers
FRAI|Franklin Coach Co.
LAFY|Lafayette Motor Home
MCNA|McNamee Coach Corp.
NWMR|NEWMAR CORPORATION; NAPPANEE, IN_
MOBC|Mobile Chapel Trailer
WEER|Weeres Trailer
DARC|Darcell Industries, Inc.
FALN|Falcon Coach Co.
BAKI|Baker Trailer & Body Co.
TEBB|Tebben Mfg. Co., Inc.
OSAG|Osage Trailer Mfg. Co., Inc.
MANA|MANAC, Inc.
TIBR|Ti-Brook, Inc.Brookville, Pennsylvania
COYN|Coynco Products
BARC|Barcraft Homes, Inc.
DIVA|Diva
UNIF|MountaineerLawn & Garden tractor--mfd. by UnitedFarm Tools, Inc.
DIAO|Diamond SWalters, Oklahoma
BOCA|Bocar
SPRT|Sportcoach Motor HomeMfd. by Sportscoach Corp. of America,Chatsworth, California
CHEV|Chevrolet
RUSS|Russco Lowboy Trailer
GALT|Gallatin HomesBelgrade, Montana
INFY|Infinity Trailer Sales
AIRF|Airflyte Mfg. Co.
TOWD|Tow Mor ProductsCanon, Georgia
CLAY|Clay Camper Co.
THII|THOROUGHBRED INDUSTRIES, INC; RIDGELAND, SC STARLITE MODEL
VNTO|VENTO MOTORCYCLES
RONC|Ronco Coaches, Inc.
EVTX|Electric Vehicles of Texas
GYEL|Gypsum Express LTDBaldwinsville, NY; makes convertordollies
KAYO|Kayot, Inc.
SNWB|Snowbear, Ltd.
SCTS|SCOTT'S RIDING MOWERS/TRACTORS MFG FOR SCOTTS BY JOHN DEERE
AVIO|Avion Coach Corp.
HME|HME, INCORPORATED; WYOMING, MI
SABI|Sabine Mfg., Inc.
EXPL|Explorer
VRSA|Versa Two Wheel Trailer
GREM|Green Mfg., Inc.
STEU|Steury Trailer
HYDY|Hy-Dynamic Div.Bucyrus-Erie Co.
SCTB|Scoutboat Trailer
SPMN|Sportsman
CUSO|Custom Frames, Inc.Normandy, Tennessee
SATU|Saturn HomesDiv. Harrelson Corporation
AMDB|AMERICAN DIRT BIKE, INC.; CALIFORNIA
MCCA|McCain Industries
CAMC|Camp Cruiser Mfg. Co.
ERIS|Erie-Sprayer Co.
LAVE|Laverda
SCMP|Scamp Trailer
WANC|Wabash National CorporationLafayette, Indiana
KEPT|Kempter Trailer
LBT|LBTDiv. Fruehauf Corp.
KOMR|Komar
SKAM|Skamper Corp.
OWNA|Ownahome, Inc.
NOLE|Nolena Foster Trailer
HECO|Heco Boat Trailer
CANO|Canoga Mfg. Co., Inc.Mfg. Cement Mixer
ROGR|Rogers Trailers, Inc.
XLST|X-L SPECIALIZED TRAILERS; OELWIN, IA.; SD,DDE,MFG,HDG,LSD TRAILERS
IMCO|INTERMOUNTAIN WHOLESALE, INC. ;COMMERCE CITY, CO
STRD|Stardust Travel Trailer
CANV|Canadian Electric Vehicles, Ltd.
BOND|Bond
TOMC|Towmotor Corp.Subsidiary Caterpillar Tractor Co.
MHEB|EBY, M.H., Inc.Blue Ball, Pennsylvania
TACQ|Tacquito
DURE|Dura-Craft Mobile Homes
BMC|B M C
HALC|Halco Co.
DAZN|Dazon, Inc.
CHAH|Charmac Trailers
HGRV|Hairgrove Construction Equipment
HIGA|Highway Cruisers, Inc.
MESA|Mesa III Travel Trailer
KANE|Kane TrailersGreeley, Colorado
MODR|MODERN, INC. TEXAS
DRDN|DARDON, INC.
FELD|Feldman Custom TrailersBowling Green, Kentucky
PAIU|Paiute Trailers
LISL|Lislet Foundries, Ltd.
ALL|All American Campers
BJEN|B & J Enterprises, Inc.Sikeston, Mo; mfg. utility trailers
PRAE|Prairie Trailer Sales & Service
GOLN|Go-Lite, Inc.
ALLD|Allied ProductsDiv. Lonergan Corporation
HUNT|Huntsman, Inc.Chetopa, Kansas
FORF|Foreman Mfg. Co.
KINE|King Trailer Co., Inc.
ITAF|Italian Ford
SNTT|Snowton Trailer
GLEA|Gleason Corp.
KROW|Krown Camper
MZ|MZ
TYBE|Tybex Corp.Bangor, Pennsylvania & Belvidere, N.J.
ATLN|Atlantic Mobile Sales
WSTR|Western Star
STOP|Stopover Traveler & Camper Co.
DAIM|Daimler
MERY|Merry Mfg. Corp.Marysville,Washington--mfrs. cultivators
ETXL|East Texas Longhorn Trailers, LLC
TRAE|Trail Haven Div.
WCTR|West Coaster Mailster3 wheels
MOBJ|Mobile Garage Mfg. Co.
HOMD|Homemade motorcycle code (seeOperating Manual, Part 1,Section 2.)
TSSY|Tessy
MUDC|Mud Cat Div., National Car RentalSystem, Inc.
WLDT|WELDTITE TRAILERS; HUNTERSVILLE, NC
NACR|National Crane Corporation, Subsidi-ary of Walter Kidde & Co., Inc.
BESA|Besasie Automobile Co., Inc
AMPT|Amphicat
IVEC|Iveco Trucks of North America, Inc.Mfrs. of Magirus Tractors
DELT|Delta Truck Trailer Co., Inc.Camden, Arkansas
USAC|USA Motor Corp.Bremen, IN; manufactures motor homes
BROD|Broadmore Mobile HomesSubsidiary of Fleetwood Trailers &Mobile Homes
HAYN|Haynes Mfg. Co., Inc.Chickasha, Oklahoma
TROU|Troy Industries
TAYD|Taylor-Dunn Industrial Electric VehiclesAnaheim, California
YORM|York Modern Corp.
SQUI|Squire Travel Trailer
GOAT|BILLY GOAT LAWN VACUUM
TRLL|Trillium Trailer
DYNS|Dynamics Corp. of America
VANB|Van Bibber Enterprises
KITM|CompanionMfd. by Kit Mfg. Co.
TUKA|Tuk-A-Way-Trailer
BWCT|B & W Custom Trailers, Inc.
STAL|Grenadier Mobile HomesMfd. by Statler Homes Mfg.
LIGP|Little Giant Products, Inc.Peoria, Illinois
FLEX|Flexible
PERS|Peerless International Co., Inc.
CWJT|Creekside Welding and Jamar Trailers
BEAT|Beall Trans-Liner, Inc.Portland, Oregon
FAN|Fanc Motor Home Truck
TRIN|Trinity Products
UTOP|Utopia Coach Corp.
LUBB|Lubbock
LINP|Lincoln Park Mobile Homes, Inc.Shipshewana, Indiana
CZ|CZ (Czechoslavakia--also see makeJawa/CZ)
CUYL|Cuyler Corp.
GOOS|Gooseneck Trailer Mfg. Co., Inc.Bryan, Texas
TROM|Trombly Woodworking Co.
THRE|Three-Dimensional Mobiles
JW|J & W TRAILERS; LAMAR, MO
TRSU|Travel Supreme, Inc.
SNRG|Southern Energy Homes, Inc.Addison, Alabama
JACB|Jacobsen Trailers, Inc.
LANU|Landau Motor HomeAnaheim, Claifornia
SECY|Servicycle
UNIR|Universal Tractor Foreign Trade Co.
MIDI|Midwest Industries, Inc.Ida Grove, Iowa
TAWA|Tawas Trailers, Inc.
FTRC|FAST TRAC MANUFACTURING; MOTORCYCLES, CALIFORNIA AS OF 5/2002 KNOWN AS CHEROKEE MOTORCYCLE COMPANY,
TOYO|Toyocar Van Container Trailer
ESHL|Eshelman Sportabout
DECO|DeCourville
NODI|Nordic
MERM|CharismaMfd, by Merrimac Corp.
TWIS|TWIST N GO MOTOR SCOOTERS & CYCLES
POWM|Powell Mfg. Co., Inc.
RNSO|Rinso Forklift
MRCU|Mercury (See Mercury Marine)
REBL|Rebel Boat Trailer
HALR|Halliburton Co.
FRAZ|Frazier
YORK|York Forklift
DEVL|Devil Travel Trailer
HOBA|Hobart Brothers Co.Troy, Ohio
JONS|C. S. Johnson Co.
KIND|King Richards, Inc.
DORS|Dorsey Trailers Inc.Elba, Alabama
MRCT|M & R Enterprises, Inc., or Honeysuckle Enterprises, Inc.
CAVA|Cavalier Homes, Inc.
TRNT|TRANSPORT TRAILERS; FENNVILLE, MI
PRYE|Pryer Industries (Ada, Ohio)
HRTG|HERITAGE CUSTOM TRAILERS; BENTON,ILLINOIS
ANTH|Anthony Co.
JOSH|Joshua Trailer
REMO|Remolques Tanques Y Equipos S.A. DE C.V.
DUGO|Dusgo Trailer
CLON|Colonial Flatbed Trailer
LIQU|Liquid & Bulk Tank Div.Div. of Fruehauf Corp.--Omaha, Nebraska
QLTY|QUALITY BUILT TRAILER, INC.; NEW MARKET, TN
STPH|STEPHENS PNEUMATICS, INC.; HASLET, TEXAS
MAYC|Mayco Pump Corp.Los Angeles, California
VANR|Van Guard Trailer, Ltd.
ACKN|A & C Knight, Ltd.
HOLY|Holly Industries (or Coach Co.)
HARV|Harvest Motor Home
COMV|Commuter Vehicles, Inc.
AMT|Amtec Trailer
LINV|Linville Horse Trailer
COON|Coon Custom Coach Mfg.
DOUD|DOUBLE D DISTRIBUTORS, INC; PINK HILL, NORTH CAROLINA
GADB|Gadabout
DAKO|Dakota Mfg. Co., Inc.Mitchell, South Dakota
THAT|Joseph Thatcher
MOOD|Moody Mfg. Co.
MODL|LamplighterMfd. by Moduline International, Inc.
WESD|West Wind Trailer Co.
BRAD|Brandt Trailers, Inc.
HOLE|Holden Trailer Mfg. Co.Holiday House, Inc.
LUXO|Luxor-Leffingwell Coach
USCG|U.S. COAST GUARD; MAKE IS UNKNOWN
PHOE|Phoenix
MOBN|Mobile Home Service
SCIO|SCION; NEW LINE/MAKE OF VEHICLE UNDER THE TOYOTA BRAND ______MODELS INCLUDE THE XA & AB
TRRD|Tri-Rod
WHIP|Whippet
DANA|Dana Truck Mount Camper
WADE|WADE SERVICES, INC.; ELLISVILLE, MS
TRIV|Trivellato
TRAO|Transcraft Corp.Anna, Illinois
TJJJ|TRIPLE &quot;J&quot; CUSTOM TRAILERS, GANSEVOORT, NY
BALZ|Balzer Manufacturing Corp.
LAKL|Lakeland Camper & Mfg.Drayton Plains, Michigan
SUPT|Super Two
MAXO|Maxon EagleMfd. by Maxon Industries, Inc.
WORL|World Wide Industries
FLAG|Flag Ship Boat Trailer
MWST|Martco Waste System Equipment
HOLR|Aluma-liteMfd. by Holiday Rambler Corp.
WARR|Warrenville Trailer Mfg., Inc.Warrenville, Illinois
RRMA|Fat CatMfd. by R & R Mfg. Co.
NAVI|Navistar
BJCT|BJ'S CUSTOM TRAILERS; WOODSTOCK, AL
FIBE|Fiberfab, Inc. (Minneapolis, MN)
GARY|Gary Carolina Co.
THUN|Thunderbird CastlesDiv. Thunderbird Products
CAT|Caterpillar Tractor Co.
SMEA|Smeal
WEMA|WeMac Mfg. Co.North Kansas City, Missouri
ENTR|ELKHART, INDIANA
TORA|Tora (Imported by Rockford)
PARE|Park Estates Homes
STOL|STOLL TRAILERS, INC; ABBEVILLE, SC
GALI|Galion Manufacturing Div.Div. Dresser Industries, Inc.
HYUN|Hyundai
WEEK|Week-N-Der Pickup Camper
LYNH|FloTrailMfd. by Lynch Manufacturing
FORR|Fostron's Factory Outlet Trailers
BLAC|Black Diamond Trailer, Inc.New Tazewell, Tennessee
GRAO|Graco, Inc.
USEL|U.S. Electricar Corp.
BVCR|BEAVER CREK ENT. ; MOKENA, IL
